ID,parents,has_nurs,form,children,housing,finance,social,health,class
3455,usual,critical,foster,more,critical,inconv,problematic,priority,spec_prior
3456,usual,critical,foster,more,critical,inconv,problematic,not_recom,not_recom
3457,usual,very_crit,complete,1,convenient,convenient,nonprob,recommended,priority
3458,usual,very_crit,complete,1,convenient,convenient,nonprob,priority,priority
3459,usual,very_crit,complete,1,convenient,convenient,nonprob,not_recom,not_recom
3460,usual,very_crit,complete,1,convenient,convenient,slightly_prob,recommended,priority
3461,usual,very_crit,complete,1,convenient,convenient,slightly_prob,priority,priority
3462,usual,very_crit,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
3463,usual,very_crit,complete,1,convenient,convenient,problematic,recommended,priority
3464,usual,very_crit,complete,1,convenient,convenient,problematic,priority,priority
3465,usual,very_crit,complete,1,convenient,convenient,problematic,not_recom,not_recom
3466,usual,very_crit,complete,1,convenient,inconv,nonprob,recommended,priority
3467,usual,very_crit,complete,1,convenient,inconv,nonprob,priority,spec_prior
3468,usual,very_crit,complete,1,convenient,inconv,nonprob,not_recom,not_recom
3469,usual,very_crit,complete,1,convenient,inconv,slightly_prob,recommended,priority
3470,usual,very_crit,complete,1,convenient,inconv,slightly_prob,priority,spec_prior
3471,usual,very_crit,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
3472,usual,very_crit,complete,1,convenient,inconv,problematic,recommended,spec_prior
3473,usual,very_crit,complete,1,convenient,inconv,problematic,priority,spec_prior
3474,usual,very_crit,complete,1,convenient,inconv,problematic,not_recom,not_recom
3475,usual,very_crit,complete,1,less_conv,convenient,nonprob,recommended,priority
3476,usual,very_crit,complete,1,less_conv,convenient,nonprob,priority,spec_prior
3477,usual,very_crit,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
3478,usual,very_crit,complete,1,less_conv,convenient,slightly_prob,recommended,priority
3479,usual,very_crit,complete,1,less_conv,convenient,slightly_prob,priority,spec_prior
3480,usual,very_crit,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
3481,usual,very_crit,complete,1,less_conv,convenient,problematic,recommended,spec_prior
3482,usual,very_crit,complete,1,less_conv,convenient,problematic,priority,spec_prior
3483,usual,very_crit,complete,1,less_conv,convenient,problematic,not_recom,not_recom
3484,usual,very_crit,complete,1,less_conv,inconv,nonprob,recommended,priority
3485,usual,very_crit,complete,1,less_conv,inconv,nonprob,priority,spec_prior
3486,usual,very_crit,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
3487,usual,very_crit,complete,1,less_conv,inconv,slightly_prob,recommended,priority
3488,usual,very_crit,complete,1,less_conv,inconv,slightly_prob,priority,spec_prior
3489,usual,very_crit,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
3490,usual,very_crit,complete,1,less_conv,inconv,problematic,recommended,spec_prior
3491,usual,very_crit,complete,1,less_conv,inconv,problematic,priority,spec_prior
3492,usual,very_crit,complete,1,less_conv,inconv,problematic,not_recom,not_recom
3493,usual,very_crit,complete,1,critical,convenient,nonprob,recommended,priority
3494,usual,very_crit,complete,1,critical,convenient,nonprob,priority,spec_prior
3495,usual,very_crit,complete,1,critical,convenient,nonprob,not_recom,not_recom
3496,usual,very_crit,complete,1,critical,convenient,slightly_prob,recommended,priority
3497,usual,very_crit,complete,1,critical,convenient,slightly_prob,priority,spec_prior
3498,usual,very_crit,complete,1,critical,convenient,slightly_prob,not_recom,not_recom
3499,usual,very_crit,complete,1,critical,convenient,problematic,recommended,spec_prior
3500,usual,very_crit,complete,1,critical,convenient,problematic,priority,spec_prior
3501,usual,very_crit,complete,1,critical,convenient,problematic,not_recom,not_recom
3502,usual,very_crit,complete,1,critical,inconv,nonprob,recommended,priority
3503,usual,very_crit,complete,1,critical,inconv,nonprob,priority,spec_prior
3504,usual,very_crit,complete,1,critical,inconv,nonprob,not_recom,not_recom
3505,usual,very_crit,complete,1,critical,inconv,slightly_prob,recommended,priority
3506,usual,very_crit,complete,1,critical,inconv,slightly_prob,priority,spec_prior
3507,usual,very_crit,complete,1,critical,inconv,slightly_prob,not_recom,not_recom
3508,usual,very_crit,complete,1,critical,inconv,problematic,recommended,spec_prior
3509,usual,very_crit,complete,1,critical,inconv,problematic,priority,spec_prior
3510,usual,very_crit,complete,1,critical,inconv,problematic,not_recom,not_recom
3511,usual,very_crit,complete,2,convenient,convenient,nonprob,recommended,priority
3512,usual,very_crit,complete,2,convenient,convenient,nonprob,priority,spec_prior
3513,usual,very_crit,complete,2,convenient,convenient,nonprob,not_recom,not_recom
3514,usual,very_crit,complete,2,convenient,convenient,slightly_prob,recommended,priority
3515,usual,very_crit,complete,2,convenient,convenient,slightly_prob,priority,spec_prior
3516,usual,very_crit,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
3517,usual,very_crit,complete,2,convenient,convenient,problematic,recommended,spec_prior
3518,usual,very_crit,complete,2,convenient,convenient,problematic,priority,spec_prior
3519,usual,very_crit,complete,2,convenient,convenient,problematic,not_recom,not_recom
3520,usual,very_crit,complete,2,convenient,inconv,nonprob,recommended,priority
3521,usual,very_crit,complete,2,convenient,inconv,nonprob,priority,spec_prior
3522,usual,very_crit,complete,2,convenient,inconv,nonprob,not_recom,not_recom
3523,usual,very_crit,complete,2,convenient,inconv,slightly_prob,recommended,priority
3524,usual,very_crit,complete,2,convenient,inconv,slightly_prob,priority,spec_prior
3525,usual,very_crit,complete,2,convenient,inconv,slightly_prob,not_recom,not_recom
3526,usual,very_crit,complete,2,convenient,inconv,problematic,recommended,spec_prior
3527,usual,very_crit,complete,2,convenient,inconv,problematic,priority,spec_prior
3528,usual,very_crit,complete,2,convenient,inconv,problematic,not_recom,not_recom
3529,usual,very_crit,complete,2,less_conv,convenient,nonprob,recommended,priority
3530,usual,very_crit,complete,2,less_conv,convenient,nonprob,priority,spec_prior
3531,usual,very_crit,complete,2,less_conv,convenient,nonprob,not_recom,not_recom
3532,usual,very_crit,complete,2,less_conv,convenient,slightly_prob,recommended,priority
3533,usual,very_crit,complete,2,less_conv,convenient,slightly_prob,priority,spec_prior
3534,usual,very_crit,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
3535,usual,very_crit,complete,2,less_conv,convenient,problematic,recommended,spec_prior
3536,usual,very_crit,complete,2,less_conv,convenient,problematic,priority,spec_prior
3537,usual,very_crit,complete,2,less_conv,convenient,problematic,not_recom,not_recom
3538,usual,very_crit,complete,2,less_conv,inconv,nonprob,recommended,priority
3539,usual,very_crit,complete,2,less_conv,inconv,nonprob,priority,spec_prior
3540,usual,very_crit,complete,2,less_conv,inconv,nonprob,not_recom,not_recom
3541,usual,very_crit,complete,2,less_conv,inconv,slightly_prob,recommended,priority
3542,usual,very_crit,complete,2,less_conv,inconv,slightly_prob,priority,spec_prior
3543,usual,very_crit,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
3544,usual,very_crit,complete,2,less_conv,inconv,problematic,recommended,spec_prior
3545,usual,very_crit,complete,2,less_conv,inconv,problematic,priority,spec_prior
3546,usual,very_crit,complete,2,less_conv,inconv,problematic,not_recom,not_recom
3547,usual,very_crit,complete,2,critical,convenient,nonprob,recommended,spec_prior
3548,usual,very_crit,complete,2,critical,convenient,nonprob,priority,spec_prior
3549,usual,very_crit,complete,2,critical,convenient,nonprob,not_recom,not_recom
3550,usual,very_crit,complete,2,critical,convenient,slightly_prob,recommended,spec_prior
3551,usual,very_crit,complete,2,critical,convenient,slightly_prob,priority,spec_prior
3552,usual,very_crit,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
3553,usual,very_crit,complete,2,critical,convenient,problematic,recommended,spec_prior
3554,usual,very_crit,complete,2,critical,convenient,problematic,priority,spec_prior
3555,usual,very_crit,complete,2,critical,convenient,problematic,not_recom,not_recom
3556,usual,very_crit,complete,2,critical,inconv,nonprob,recommended,spec_prior
3557,usual,very_crit,complete,2,critical,inconv,nonprob,priority,spec_prior
3558,usual,very_crit,complete,2,critical,inconv,nonprob,not_recom,not_recom
3559,usual,very_crit,complete,2,critical,inconv,slightly_prob,recommended,spec_prior
3560,usual,very_crit,complete,2,critical,inconv,slightly_prob,priority,spec_prior
3561,usual,very_crit,complete,2,critical,inconv,slightly_prob,not_recom,not_recom
3562,usual,very_crit,complete,2,critical,inconv,problematic,recommended,spec_prior
3563,usual,very_crit,complete,2,critical,inconv,problematic,priority,spec_prior
3564,usual,very_crit,complete,2,critical,inconv,problematic,not_recom,not_recom
3565,usual,very_crit,complete,3,convenient,convenient,nonprob,recommended,priority
3566,usual,very_crit,complete,3,convenient,convenient,nonprob,priority,spec_prior
3567,usual,very_crit,complete,3,convenient,convenient,nonprob,not_recom,not_recom
3568,usual,very_crit,complete,3,convenient,convenient,slightly_prob,recommended,priority
3569,usual,very_crit,complete,3,convenient,convenient,slightly_prob,priority,spec_prior
3570,usual,very_crit,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
3571,usual,very_crit,complete,3,convenient,convenient,problematic,recommended,spec_prior
3572,usual,very_crit,complete,3,convenient,convenient,problematic,priority,spec_prior
3573,usual,very_crit,complete,3,convenient,convenient,problematic,not_recom,not_recom
3574,usual,very_crit,complete,3,convenient,inconv,nonprob,recommended,spec_prior
3575,usual,very_crit,complete,3,convenient,inconv,nonprob,priority,spec_prior
3576,usual,very_crit,complete,3,convenient,inconv,nonprob,not_recom,not_recom
3577,usual,very_crit,complete,3,convenient,inconv,slightly_prob,recommended,spec_prior
3578,usual,very_crit,complete,3,convenient,inconv,slightly_prob,priority,spec_prior
3579,usual,very_crit,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
3580,usual,very_crit,complete,3,convenient,inconv,problematic,recommended,spec_prior
3581,usual,very_crit,complete,3,convenient,inconv,problematic,priority,spec_prior
3582,usual,very_crit,complete,3,convenient,inconv,problematic,not_recom,not_recom
3583,usual,very_crit,complete,3,less_conv,convenient,nonprob,recommended,spec_prior
3584,usual,very_crit,complete,3,less_conv,convenient,nonprob,priority,spec_prior
3585,usual,very_crit,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
3586,usual,very_crit,complete,3,less_conv,convenient,slightly_prob,recommended,spec_prior
3587,usual,very_crit,complete,3,less_conv,convenient,slightly_prob,priority,spec_prior
3588,usual,very_crit,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
3589,usual,very_crit,complete,3,less_conv,convenient,problematic,recommended,spec_prior
3590,usual,very_crit,complete,3,less_conv,convenient,problematic,priority,spec_prior
3591,usual,very_crit,complete,3,less_conv,convenient,problematic,not_recom,not_recom
3592,usual,very_crit,complete,3,less_conv,inconv,nonprob,recommended,spec_prior
3593,usual,very_crit,complete,3,less_conv,inconv,nonprob,priority,spec_prior
3594,usual,very_crit,complete,3,less_conv,inconv,nonprob,not_recom,not_recom
3595,usual,very_crit,complete,3,less_conv,inconv,slightly_prob,recommended,spec_prior
3596,usual,very_crit,complete,3,less_conv,inconv,slightly_prob,priority,spec_prior
3597,usual,very_crit,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
3598,usual,very_crit,complete,3,less_conv,inconv,problematic,recommended,spec_prior
3599,usual,very_crit,complete,3,less_conv,inconv,problematic,priority,spec_prior
3600,usual,very_crit,complete,3,less_conv,inconv,problematic,not_recom,not_recom
3601,usual,very_crit,complete,3,critical,convenient,nonprob,recommended,spec_prior
3602,usual,very_crit,complete,3,critical,convenient,nonprob,priority,spec_prior
3603,usual,very_crit,complete,3,critical,convenient,nonprob,not_recom,not_recom
3604,usual,very_crit,complete,3,critical,convenient,slightly_prob,recommended,spec_prior
3605,usual,very_crit,complete,3,critical,convenient,slightly_prob,priority,spec_prior
3606,usual,very_crit,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
3607,usual,very_crit,complete,3,critical,convenient,problematic,recommended,spec_prior
3608,usual,very_crit,complete,3,critical,convenient,problematic,priority,spec_prior
3609,usual,very_crit,complete,3,critical,convenient,problematic,not_recom,not_recom
3610,usual,very_crit,complete,3,critical,inconv,nonprob,recommended,spec_prior
3611,usual,very_crit,complete,3,critical,inconv,nonprob,priority,spec_prior
3612,usual,very_crit,complete,3,critical,inconv,nonprob,not_recom,not_recom
3613,usual,very_crit,complete,3,critical,inconv,slightly_prob,recommended,spec_prior
3614,usual,very_crit,complete,3,critical,inconv,slightly_prob,priority,spec_prior
3615,usual,very_crit,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
3616,usual,very_crit,complete,3,critical,inconv,problematic,recommended,spec_prior
3617,usual,very_crit,complete,3,critical,inconv,problematic,priority,spec_prior
3618,usual,very_crit,complete,3,critical,inconv,problematic,not_recom,not_recom
3619,usual,very_crit,complete,more,convenient,convenient,nonprob,recommended,priority
3620,usual,very_crit,complete,more,convenient,convenient,nonprob,priority,spec_prior
3621,usual,very_crit,complete,more,convenient,convenient,nonprob,not_recom,not_recom
3622,usual,very_crit,complete,more,convenient,convenient,slightly_prob,recommended,priority
3623,usual,very_crit,complete,more,convenient,convenient,slightly_prob,priority,spec_prior
